Frequency (Hz)	Level (dB)
4781.716919	-53.262447
4783.062744	-53.254890
4784.408569	-53.283073
4785.754395	-53.352703
4787.100220	-53.455673
4788.446045	-53.594982
4789.791870	-53.776676
4791.137695	-53.992252
4792.483521	-54.238644
4793.829346	-54.520100
4795.175171	-54.833351
4796.520996	-55.161572
4797.866821	-55.521214
4799.212646	-55.921764
4800.558472	-56.327160
4801.904297	-56.741997
4803.250122	-57.183487
4804.595947	-57.642616
4805.941772	-58.098019
4807.287598	-58.562061
4808.633423	-59.032967
4809.979248	-59.483215
4811.325073	-59.928734
4812.670898	-60.348751
4814.016724	-60.751732
4815.362549	-61.118973
4816.708374	-61.444164
4818.054199	-61.740986
4819.400024	-61.988716
4820.745850	-62.186584
4822.091675	-62.358509
4823.437500	-62.481892
4824.783325	-62.601845
4826.129150	-62.653423
4827.474976	-62.697891
4828.820801	-62.723022
4830.166626	-62.753189
4831.512451	-62.767391
4832.858276	-62.772411
4834.204102	-62.793709
4835.549927	-62.821014
4836.895752	-62.859600
4838.241577	-62.907188
4839.587402	-62.964046
4840.933228	-63.042492
4842.279053	-63.126221
4843.624878	-63.217064
4844.970703	-63.341625
4846.316528	-63.491123
4847.662354	-63.639050
4849.008179	-63.810661
4850.354004	-64.002403
4851.699829	-64.206879
4853.045654	-64.432907
4854.391479	-64.676498
4855.737305	-64.940147
4857.083130	-65.225380
4858.428955	-65.516083
4859.774780	-65.818077
4861.120605	-66.137413
4862.466431	-66.476128
4863.812256	-66.813774
4865.158081	-67.187721
4866.503906	-67.560211
4867.849731	-67.923721
4869.195557	-68.271599
4870.541382	-68.633789
4871.887207	-68.984261
4873.233032	-69.314163
4874.578857	-69.632439
4875.924683	-69.913918
4877.270508	-70.167839
4878.616333	-70.382614
4879.962158	-70.532997
4881.307983	-70.684990
4882.653809	-70.777397
4883.999634	-70.786827
4885.345459	-70.816116
4886.691284	-70.801697
4888.037109	-70.723099
4889.382935	-70.658348
4890.728760	-70.581879
4892.074585	-70.506775
4893.420410	-70.411232
4894.766235	-70.332253
4896.112061	-70.268661
4897.457886	-70.207954
4898.803711	-70.119659
4900.149536	-70.055435
4901.495361	-70.017174
4902.841187	-69.985428
4904.187012	-69.969925
4905.532837	-69.989555
4906.878662	-70.028938
4908.224487	-70.072273
4909.570312	-70.139343
4910.916138	-70.232971
4912.261963	-70.338036
4913.607788	-70.456177
4914.953613	-70.600235
4916.299438	-70.767998
4917.645264	-70.932999
4918.991089	-71.145332
4920.336914	-71.368584
4921.682739	-71.592140
4923.028564	-71.847084
4924.374390	-72.071320
4925.720215	-72.347488
4927.066040	-72.625534
4928.411865	-72.937210
4929.757690	-73.257645
4931.103516	-73.433411
4932.449341	-73.800705
4933.795166	-73.933792
4935.140991	-74.294853
4936.486816	-74.410347
4937.832642	-74.722420
4939.178467	-74.721687
4940.524292	-75.030304
4941.870117	-74.948051
4943.215942	-75.192413
4944.561768	-74.869507
4945.907593	-75.144806
4947.253418	-74.771011
4948.599243	-74.878738
4949.945068	-74.636444
4951.290894	-74.367439
4952.636719	-74.516747
4953.982544	-74.011086
4955.328369	-74.029518
4956.674194	-73.975456
4958.020020	-73.465408
4959.365845	-73.632286
4960.711670	-73.506889
4962.057495	-73.048370
4963.403320	-73.204010
4964.749146	-73.265770
4966.094971	-72.786194
4967.440796	-72.695755
4968.786621	-73.058571
4970.132446	-72.994247
4971.478271	-72.596313
4972.824097	-72.606415
4974.169922	-73.036110
4975.515747	-73.272614
4976.861572	-73.002785
4978.207397	-72.703400
4979.553223	-72.813614
4980.899048	-73.310951
4982.244873	-73.895309
4983.590698	-74.145828
4984.936523	-73.936287
4986.282349	-73.568352
4987.628174	-73.284027
4988.973999	-73.286812
4990.319824	-73.606003
4991.665649	-74.160255
4993.011475	-74.932076
4994.357300	-75.914001
4995.703125	-76.955795
4997.048950	-78.097878
4998.394775	-79.239960
4999.740601	-80.516083
5001.086426	-81.610382
5002.432251	-82.767174
5003.778076	-83.897888
5005.123901	-84.895027
5006.469727	-85.840790
5007.815552	-86.503365
5009.161377	-87.074951
5010.507202	-87.759399
5011.853027	-88.230064
5013.198853	-88.544151
5014.544678	-88.823578
5015.890503	-88.952393
5017.236328	-89.214279
5018.582153	-89.450577
5019.927979	-89.590652
5021.273804	-89.513283
5022.619629	-89.701805
5023.965454	-89.558357
5025.311279	-89.348221
5026.657104	-89.409531
5028.002930	-89.459129
5029.348755	-89.574013
5030.694580	-89.398636
5032.040405	-89.313538
5033.386230	-89.287949
5034.732056	-89.224808
5036.077881	-89.179749
5037.423706	-89.125259
5038.769531	-89.228157
5040.115356	-89.233292
5041.461182	-89.278534
5042.807007	-89.205734
5044.152832	-89.239754
5045.498657	-89.334488
5046.844482	-89.383980
5048.190308	-89.501350
5049.536133	-89.552040
5050.881958	-89.706337
5052.227783	-90.179863
5053.573608	-90.254150
5054.919434	-90.348793
5056.265259	-90.384369
5057.611084	-90.508614
5058.956909	-90.559639
5060.302734	-90.635010
5061.648560	-90.699570
5062.994385	-91.088905
5064.340210	-91.615028
5065.686035	-91.595093
5067.031860	-91.834663
5068.377686	-92.167854
5069.723511	-92.456383
5071.069336	-92.434128
5072.415161	-92.695709
5073.760986	-92.878143
5075.106812	-93.187225
5076.452637	-93.656960
5077.798462	-93.591614
5079.144287	-94.180336
5080.490112	-94.212967
5081.835938	-94.287399
5083.181763	-94.668343
5084.527588	-94.991638
5085.873413	-94.904053
5087.219238	-95.158417
5088.565063	-94.895607
5089.910889	-95.145973
5091.256714	-95.677055
5092.602539	-95.865913
5093.948364	-95.655991
5095.294189	-95.814308
5096.640015	-95.626221
5097.985840	-95.828629
5099.331665	-96.042938
5100.677490	-96.692810
5102.023315	-96.250046
5103.369141	-96.220024
5104.714966	-96.655899
5106.060791	-96.700661
5107.406616	-96.221046
5108.752441	-96.336685
5110.098267	-96.542114
5111.444092	-96.736656
5112.789917	-96.718712
5114.135742	-96.762619
5115.481567	-96.471878
5116.827393	-96.113663
5118.173218	-96.386765
5119.519043	-96.375412
5120.864868	-96.699699
5122.210693	-96.640862
5123.556519	-96.315651
5124.902344	-96.214958
5126.248169	-96.210663
5127.593994	-96.247955
5128.939819	-96.290947
5130.285645	-95.812462
5131.631470	-96.465576
5132.977295	-96.564911
5134.323120	-96.143257
5135.668945	-96.273148
5137.014771	-96.114510
5138.360596	-96.353134
5139.706421	-96.716179
5141.052246	-96.516884
5142.398071	-96.323433
5143.743896	-96.321777
5145.089722	-96.312523
5146.435547	-96.308029
5147.781372	-96.399864
5149.127197	-96.425087
5150.473022	-96.339325
5151.818848	-96.690781
5153.164673	-97.230438
5154.510498	-97.329330
5155.856323	-96.823769
5157.202148	-96.390251
5158.547974	-96.306000
5159.893799	-96.377281
5161.239624	-96.617653
5162.585449	-96.677200
5163.931274	-96.725792
5165.277100	-96.849861
5166.622925	-96.917076
5167.968750	-97.059090
5169.314575	-97.062706
5170.660400	-96.873787
5172.006226	-96.915657
5173.352051	-96.885574
5174.697876	-96.874100
5176.043701	-97.018143
5177.389526	-96.829254
5178.735352	-96.816101
5180.081177	-96.743912
5181.427002	-96.971405
5182.772827	-97.790634
5184.118652	-97.640434
5185.464478	-97.295631
5186.810303	-98.155937
5188.156128	-98.044411
5189.501953	-98.000893
5190.847778	-98.049561
5192.193604	-98.036232
5193.539429	-98.129395
5194.885254	-98.624275
5196.231079	-98.124840
5197.576904	-98.184242
5198.922729	-98.249016
5200.268555	-98.208298
5201.614380	-98.789047
5202.960205	-98.613976
5204.306030	-98.471031
5205.651855	-98.557343
5206.997681	-98.507759
5208.343506	-98.907745
5209.689331	-99.149467
5211.035156	-99.280464
5212.380981	-98.889297
5213.726807	-99.239037
5215.072632	-99.071571
5216.418457	-99.392639
5217.764282	-99.471100
5219.110107	-99.020294
5220.455933	-99.182701
5221.801758	-99.240250
5223.147583	-99.486588
5224.493408	-99.688011
5225.839233	-99.487579
5227.185059	-99.895874
5228.530884	-99.373756
5229.876709	-99.154434
5231.222534	-99.276611
5232.568359	-99.350769
5233.914185	-99.445229
5235.260010	-99.260582
5236.605835	-99.481064
5237.951660	-99.511253
5239.297485	-99.377251
5240.643311	-99.183044
5241.989136	-99.193382
5243.334961	-99.464973
5244.680786	-99.219070
5246.026611	-98.866142
5247.372437	-98.744820
5248.718262	-98.876549
5250.064087	-99.069290
5251.409912	-98.950340
5252.755737	-98.621956
5254.101562	-98.818314
5255.447388	-99.188065
5256.793213	-98.492538
5258.139038	-98.608940
5259.484863	-98.623749
5260.830688	-98.564713
5262.176514	-98.396858
5263.522339	-98.685440
5264.868164	-98.782402
5266.213989	-98.736259
5267.559814	-98.964951
5268.905640	-98.991287
5270.251465	-99.076736
5271.597290	-99.217896
5272.943115	-99.127289
5274.288940	-99.123558
5275.634766	-99.285324
5276.980591	-99.378319
5278.326416	-99.442719
5279.672241	-99.408592
5281.018066	-99.414917
5282.363892	-99.495888
5283.709717	-99.749252
5285.055542	-100.055580
5286.401367	-100.300568
5287.747192	-100.498611
5289.093018	-100.573769
5290.438843	-100.812111
5291.784668	-101.077370
5293.130493	-101.047256
5294.476318	-101.131790
5295.822144	-101.421967
5297.167969	-101.955635
5298.513794	-102.317581
5299.859619	-102.486015
5301.205444	-102.810585
5302.551270	-103.088737
5303.897095	-103.608429
5305.242920	-103.842857
5306.588745	-104.073586
5307.934570	-104.401184
5309.280396	-104.698425
5310.626221	-105.049423
5311.972046	-105.585663
5313.317871	-105.852417
5314.663696	-106.042191
5316.009521	-106.586662
5317.355347	-106.987885
5318.701172	-107.263191
5320.046997	-107.694664
5321.392822	-108.295761
5322.738647	-109.009872
5324.084473	-109.159515
5325.430298	-109.835686
5326.776123	-110.318016
5328.121948	-110.531319
5329.467773	-110.984543
5330.813599	-111.182663
5332.159424	-111.780479
5333.505249	-112.262199
5334.851074	-112.483643
5336.196899	-113.243103
5337.542725	-113.799240
5338.888550	-114.125984
5340.234375	-114.290863
5341.580200	-114.813332
5342.926025	-115.249519
5344.271851	-115.665398
5345.617676	-116.071457
5346.963501	-116.640305
5348.309326	-116.661911
5349.655151	-117.184784
5351.000977	-117.673302
5352.346802	-118.251686
5353.692627	-118.747818
5355.038452	-119.111000
5356.384277	-119.215775
5357.730103	-119.833633
5359.075928	-120.478096
5360.421753	-120.825127
5361.767578	-121.528107
5363.113403	-121.807991
5364.459229	-122.164841
5365.805054	-122.861687
5367.150879	-123.086243
5368.496704	-123.585373
5369.842529	-124.069382
5371.188354	-124.560707
5372.534180	-125.144394
5373.880005	-125.749649
5375.225830	-126.074425
5376.571655	-126.422958
5377.917480	-126.854645
5379.263306	-127.541061
5380.609131	-128.321960
5381.954956	-128.915665
5383.300781	-129.302109
5384.646606	-129.604187
5385.992432	-130.188141
5387.338257	-130.918442
5388.684082	-131.667236
5390.029907	-132.288864
5391.375732	-132.968338
5392.721558	-133.430756
5394.067383	-134.174789
5395.413208	-135.136948
5396.759033	-135.870346
5398.104858	-136.363281
5399.450684	-136.897903
5400.796509	-137.677750
5402.142334	-138.319183
5403.488159	-138.982910
5404.833984	-139.896347
5406.179810	-140.504684
5407.525635	-141.145233
5408.871460	-142.082062
5410.217285	-142.846695
5411.563110	-143.531296
5412.908936	-144.317505
5414.254761	-145.351624
5415.600586	-146.390930
5416.946411	-147.100388
5418.292236	-147.668137
5419.638062	-148.378616
5420.983887	-149.434753
5422.329712	-150.776825
5423.675537	-151.292007
5425.021362	-152.319916
5426.367188	-153.174850
5427.713013	-153.990891
5429.058838	-155.319183
5430.404663	-155.927551
5431.750488	-157.074753
5433.096313	-158.148499
5434.442139	-159.015762
5435.787964	-160.109283
5437.133789	-161.567429
5438.479614	-162.246155
5439.825439	-163.185059
5441.171265	-164.342209
5442.517090	-165.802277
5443.862915	-166.319626
5445.208740	-168.104660
5446.554565	-168.715805
5447.900391	-170.369370
5449.246216	-171.715012
5450.592041	-172.709671
5451.937866	-172.600739
5453.283691	-174.559937
5454.629517	-175.487473
5455.975342	-176.272690
5457.321167	-176.788849
5458.666992	-177.930862
5460.012817	-178.607346
5461.358643	-181.379044
5462.704468	-180.421570
5464.050293	-181.531860
5465.396118	-182.569000
5466.741943	-182.070709
5468.087769	-182.413132
5469.433594	-184.771179
5470.779419	-183.088608
5472.125244	-185.265579
5473.471069	-185.956512
5474.816895	-187.231552
5476.162720	-185.067734
5477.508545	-185.823471
5478.854370	-186.331955
5480.200195	-184.543854
5481.546021	-184.580429
5482.891846	-185.348907
5484.237671	-184.378571
5485.583496	-184.459976
5486.929321	-185.184616
5488.275146	-185.318771
5489.620972	-185.608704
5490.966797	-185.479050
5492.312622	-185.655396
5493.658447	-185.167969
5495.004272	-186.303543
5496.350098	-184.474487
5497.695923	-184.027786
5499.041748	-183.899734
5500.387573	-185.664581
5501.733398	-185.680511
5503.079224	-184.963104
5504.425049	-184.267624
5505.770874	-183.952164
5507.116699	-187.808502
5508.462524	-184.383972
5509.808350	-183.319382
5511.154175	-185.863876
