Frequency (Hz)	Level (dB)
4781.716919	-63.653103
4783.062744	-63.548706
4784.408569	-63.464912
4785.754395	-63.393692
4787.100220	-63.342644
4788.446045	-63.308762
4789.791870	-63.285164
4791.137695	-63.287880
4792.483521	-63.312340
4793.829346	-63.357346
4795.175171	-63.420883
4796.520996	-63.502857
4797.866821	-63.598450
4799.212646	-63.696110
4800.558472	-63.801033
4801.904297	-63.938175
4803.250122	-64.084190
4804.595947	-64.220787
4805.941772	-64.369865
4807.287598	-64.524925
4808.633423	-64.670227
4809.979248	-64.808746
4811.325073	-64.933769
4812.670898	-65.017296
4814.016724	-65.091751
4815.362549	-65.138161
4816.708374	-65.120674
4818.054199	-65.090881
4819.400024	-64.983727
4820.745850	-64.852463
4822.091675	-64.679070
4823.437500	-64.465965
4824.783325	-64.200447
4826.129150	-63.926807
4827.474976	-63.621361
4828.820801	-63.286053
4830.166626	-62.978893
4831.512451	-62.633446
4832.858276	-62.275986
4834.204102	-61.947205
4835.549927	-61.628483
4836.895752	-61.305210
4838.241577	-61.000904
4839.587402	-60.710953
4840.933228	-60.437641
4842.279053	-60.184227
4843.624878	-59.940823
4844.970703	-59.716919
4846.316528	-59.522655
4847.662354	-59.359020
4849.008179	-59.223267
4850.354004	-59.100372
4851.699829	-59.000008
4853.045654	-58.938957
4854.391479	-58.909912
4855.737305	-58.907841
4857.083130	-58.944588
4858.428955	-59.014278
4859.774780	-59.113674
4861.120605	-59.247887
4862.466431	-59.424892
4863.812256	-59.645638
4865.158081	-59.884697
4866.503906	-60.152775
4867.849731	-60.443893
4869.195557	-60.750198
4870.541382	-61.095634
4871.887207	-61.443481
4873.233032	-61.771873
4874.578857	-62.119347
4875.924683	-62.471714
4877.270508	-62.780064
4878.616333	-63.071297
4879.962158	-63.343952
4881.307983	-63.588966
4882.653809	-63.807812
4883.999634	-64.005470
4885.345459	-64.165131
4886.691284	-64.311234
4888.037109	-64.428070
4889.382935	-64.551384
4890.728760	-64.672554
4892.074585	-64.771385
4893.420410	-64.873459
4894.766235	-64.987831
4896.112061	-65.104324
4897.457886	-65.216774
4898.803711	-65.349197
4900.149536	-65.497772
4901.495361	-65.659508
4902.841187	-65.832062
4904.187012	-66.022194
4905.532837	-66.214836
4906.878662	-66.427559
4908.224487	-66.669098
4909.570312	-66.919968
4910.916138	-67.191566
4912.261963	-67.481171
4913.607788	-67.779091
4914.953613	-68.108498
4916.299438	-68.441193
4917.645264	-68.778656
4918.991089	-69.157196
4920.336914	-69.532829
4921.682739	-69.934418
4923.028564	-70.363503
4924.374390	-70.769142
4925.720215	-71.227989
4927.066040	-71.624153
4928.411865	-72.052010
4929.757690	-72.546303
4931.103516	-72.882706
4932.449341	-73.403877
4933.795166	-73.722816
4935.140991	-74.231781
4936.486816	-74.451447
4937.832642	-74.930733
4939.178467	-75.095894
4940.524292	-75.549995
4941.870117	-75.510948
4943.215942	-75.953239
4944.561768	-75.817841
4945.907593	-76.248825
4947.253418	-75.985115
4948.599243	-76.219482
4949.945068	-76.177917
4951.290894	-76.031921
4952.636719	-76.354126
4953.982544	-75.954262
4955.328369	-76.136452
4956.674194	-76.194595
4958.020020	-75.841873
4959.365845	-76.162064
4960.711670	-76.210953
4962.057495	-75.871231
4963.403320	-76.165916
4964.749146	-76.406593
4966.094971	-76.068413
4967.440796	-76.113556
4968.786621	-76.639542
4970.132446	-76.729744
4971.478271	-76.420219
4972.824097	-76.551804
4974.169922	-77.163368
4975.515747	-77.559074
4976.861572	-77.445038
4978.207397	-77.291069
4979.553223	-77.550186
4980.899048	-78.220978
4982.244873	-78.952751
4983.590698	-79.337791
4984.936523	-79.248932
4986.282349	-79.035202
4987.628174	-78.974190
4988.973999	-79.041756
4990.319824	-79.493568
4991.665649	-80.247879
4993.011475	-81.203278
4994.357300	-82.245216
4995.703125	-83.383942
4997.048950	-84.688995
4998.394775	-86.000618
4999.740601	-87.268547
5001.086426	-88.512627
5002.432251	-90.085014
5003.778076	-91.330765
5005.123901	-92.373802
5006.469727	-93.539078
5007.815552	-94.405663
5009.161377	-95.591820
5010.507202	-96.203026
5011.853027	-96.259346
5013.198853	-96.629158
5014.544678	-97.405220
5015.890503	-98.139153
5017.236328	-98.280113
5018.582153	-98.574310
5019.927979	-98.613197
5021.273804	-98.739037
5022.619629	-98.851936
5023.965454	-99.501938
5025.311279	-99.284271
5026.657104	-99.022636
5028.002930	-99.430244
5029.348755	-100.443726
5030.694580	-99.836876
5032.040405	-99.850075
5033.386230	-99.877594
5034.732056	-100.548119
5036.077881	-100.077477
5037.423706	-100.231071
5038.769531	-99.830559
5040.115356	-99.761154
5041.461182	-99.964912
5042.807007	-99.935661
5044.152832	-99.722961
5045.498657	-99.956856
5046.844482	-100.264290
5048.190308	-100.388512
5049.536133	-100.152702
5050.881958	-100.172813
5052.227783	-101.003113
5053.573608	-100.262947
5054.919434	-100.463997
5056.265259	-99.617104
5057.611084	-99.424232
5058.956909	-100.451469
5060.302734	-100.978745
5061.648560	-100.770187
5062.994385	-99.951439
5064.340210	-100.396408
5065.686035	-100.111938
5067.031860	-100.219849
5068.377686	-100.613075
5069.723511	-100.763748
5071.069336	-100.921516
5072.415161	-100.434685
5073.760986	-99.885490
5075.106812	-100.419563
5076.452637	-99.911293
5077.798462	-100.187790
5079.144287	-100.035004
5080.490112	-100.509247
5081.835938	-100.036514
5083.181763	-99.486465
5084.527588	-99.404411
5085.873413	-100.004311
5087.219238	-100.058495
5088.565063	-99.977661
5089.910889	-99.527534
5091.256714	-99.341461
5092.602539	-100.245750
5093.948364	-99.538605
5095.294189	-99.579620
5096.640015	-98.861885
5097.985840	-98.664375
5099.331665	-98.887344
5100.677490	-98.802353
5102.023315	-98.542862
5103.369141	-98.079895
5104.714966	-98.634766
5106.060791	-98.389122
5107.406616	-98.406082
5108.752441	-97.957176
5110.098267	-97.889954
5111.444092	-98.043335
5112.789917	-97.461578
5114.135742	-96.927040
5115.481567	-96.773682
5116.827393	-97.257164
5118.173218	-96.673019
5119.519043	-96.774918
5120.864868	-96.555130
5122.210693	-95.883171
5123.556519	-95.658882
5124.902344	-95.402679
5126.248169	-95.214493
5127.593994	-95.094376
5128.939819	-94.813240
5130.285645	-94.366814
5131.631470	-94.222816
5132.977295	-94.035294
5134.323120	-93.744308
5135.668945	-93.597214
5137.014771	-93.429581
5138.360596	-93.441704
5139.706421	-93.280449
5141.052246	-93.083435
5142.398071	-92.958092
5143.743896	-92.861588
5145.089722	-92.431892
5146.435547	-92.345879
5147.781372	-92.349327
5149.127197	-92.278053
5150.473022	-92.314644
5151.818848	-92.414902
5153.164673	-92.527382
5154.510498	-92.594215
5155.856323	-92.461678
5157.202148	-92.496529
5158.547974	-92.761826
5159.893799	-93.038330
5161.239624	-93.233345
5162.585449	-93.299965
5163.931274	-93.408058
5165.277100	-93.575424
5166.622925	-93.619492
5167.968750	-93.666702
5169.314575	-93.866096
5170.660400	-94.004997
5172.006226	-94.043282
5173.352051	-94.509285
5174.697876	-95.184387
5176.043701	-95.230812
5177.389526	-94.968002
5178.735352	-95.180832
5180.081177	-95.401100
5181.427002	-95.696060
5182.772827	-95.817009
5184.118652	-95.641792
5185.464478	-96.079910
5186.810303	-96.736664
5188.156128	-97.013451
5189.501953	-97.045784
5190.847778	-96.790962
5192.193604	-96.898857
5193.539429	-97.347305
5194.885254	-97.929741
5196.231079	-97.797684
5197.576904	-97.828873
5198.922729	-98.201859
5200.268555	-98.485115
5201.614380	-98.440010
5202.960205	-98.708557
5204.306030	-98.398682
5205.651855	-98.813950
5206.997681	-99.486198
5208.343506	-99.682236
5209.689331	-99.471123
5211.035156	-100.545357
5212.380981	-99.848183
5213.726807	-99.844574
5215.072632	-100.672501
5216.418457	-100.508865
5217.764282	-100.558128
5219.110107	-100.621887
5220.455933	-101.283119
5221.801758	-101.131660
5223.147583	-101.267159
5224.493408	-101.236313
5225.839233	-101.467201
5227.185059	-101.143951
5228.530884	-101.407967
5229.876709	-101.719971
5231.222534	-101.573524
5232.568359	-102.429726
5233.914185	-101.916893
5235.260010	-102.069664
5236.605835	-101.795906
5237.951660	-102.124992
5239.297485	-102.220375
5240.643311	-102.113083
5241.989136	-102.695496
5243.334961	-103.047333
5244.680786	-103.219261
5246.026611	-103.650818
5247.372437	-103.355064
5248.718262	-103.010208
5250.064087	-103.125809
5251.409912	-102.886559
5252.755737	-103.042915
5254.101562	-103.567924
5255.447388	-103.373528
5256.793213	-103.692383
5258.139038	-103.873474
5259.484863	-103.558540
5260.830688	-104.195549
5262.176514	-104.444160
5263.522339	-104.438141
5264.868164	-104.762611
5266.213989	-104.905304
5267.559814	-105.064369
5268.905640	-105.017937
5270.251465	-105.257126
5271.597290	-105.045036
5272.943115	-105.417068
5274.288940	-105.476349
5275.634766	-105.333214
5276.980591	-105.694298
5278.326416	-106.074074
5279.672241	-105.879829
5281.018066	-105.954170
5282.363892	-106.261101
5283.709717	-106.374321
5285.055542	-106.765327
5286.401367	-107.587059
5287.747192	-107.659904
5289.093018	-107.602997
5290.438843	-108.223549
5291.784668	-108.413376
5293.130493	-108.499992
5294.476318	-109.055115
5295.822144	-108.819130
5297.167969	-108.815659
5298.513794	-109.427513
5299.859619	-109.711891
5301.205444	-109.952690
5302.551270	-109.917099
5303.897095	-110.284340
5305.242920	-110.950859
5306.588745	-111.234917
5307.934570	-111.444183
5309.280396	-111.948761
5310.626221	-112.501778
5311.972046	-112.665176
5313.317871	-112.458290
5314.663696	-112.351395
5316.009521	-113.204178
5317.355347	-113.582718
5318.701172	-114.056442
5320.046997	-114.128220
5321.392822	-113.989639
5322.738647	-114.688362
5324.084473	-115.116501
5325.430298	-115.217720
5326.776123	-115.652954
5328.121948	-116.861237
5329.467773	-116.941620
5330.813599	-117.024063
5332.159424	-116.877739
5333.505249	-117.441467
5334.851074	-117.626724
5336.196899	-117.745186
5337.542725	-118.733635
5338.888550	-118.552727
5340.234375	-118.537804
5341.580200	-119.147423
5342.926025	-119.540581
5344.271851	-120.026932
5345.617676	-120.192726
5346.963501	-121.020325
5348.309326	-121.330750
5349.655151	-121.870033
5351.000977	-122.059067
5352.346802	-122.585457
5353.692627	-122.414780
5355.038452	-123.210434
5356.384277	-123.819099
5357.730103	-123.698509
5359.075928	-123.686447
5360.421753	-124.128609
5361.767578	-124.703156
5363.113403	-124.950470
5364.459229	-125.298317
5365.805054	-125.239861
5367.150879	-125.653366
5368.496704	-126.237343
5369.842529	-126.671051
5371.188354	-127.162079
5372.534180	-127.669044
5373.880005	-128.129288
5375.225830	-128.058365
5376.571655	-128.321198
5377.917480	-128.901138
5379.263306	-129.431259
5380.609131	-129.839249
5381.954956	-130.365311
5383.300781	-130.468536
5384.646606	-130.916946
5385.992432	-131.515488
5387.338257	-131.986359
5388.684082	-132.386490
5390.029907	-133.088150
5391.375732	-133.416092
5392.721558	-133.752823
5394.067383	-134.296417
5395.413208	-134.766174
5396.759033	-135.089417
5398.104858	-135.547028
5399.450684	-136.054764
5400.796509	-136.610428
5402.142334	-137.062408
5403.488159	-137.447647
5404.833984	-138.093918
5406.179810	-138.838333
5407.525635	-139.383499
5408.871460	-139.936874
5410.217285	-140.348007
5411.563110	-140.908279
5412.908936	-141.641068
5414.254761	-142.499252
5415.600586	-143.104401
5416.946411	-144.192184
5418.292236	-144.940552
5419.638062	-145.433716
5420.983887	-146.071121
5422.329712	-146.967300
5423.675537	-147.945496
5425.021362	-148.591812
5426.367188	-149.709686
5427.713013	-150.539093
5429.058838	-151.482849
5430.404663	-152.318573
5431.750488	-153.383911
5433.096313	-154.570068
5434.442139	-155.513123
5435.787964	-156.395294
5437.133789	-157.429718
5438.479614	-158.531937
5439.825439	-159.663528
5441.171265	-161.162689
5442.517090	-162.362534
5443.862915	-163.221191
5445.208740	-164.666946
5446.554565	-166.002487
5447.900391	-167.057678
5449.246216	-168.142929
5450.592041	-169.029892
5451.937866	-170.552277
5453.283691	-172.602524
5454.629517	-173.699432
5455.975342	-174.157333
5457.321167	-175.363525
5458.666992	-176.961411
5460.012817	-178.094711
5461.358643	-179.369141
5462.704468	-180.261963
5464.050293	-180.275864
5465.396118	-181.427582
5466.741943	-182.996552
5468.087769	-183.268768
5469.433594	-184.276031
5470.779419	-184.395645
5472.125244	-186.131546
5473.471069	-185.534027
5474.816895	-185.528290
5476.162720	-185.740540
5477.508545	-187.006042
5478.854370	-185.227081
5480.200195	-185.959808
5481.546021	-186.707825
5482.891846	-184.737701
5484.237671	-186.785980
5485.583496	-185.908707
5486.929321	-184.560196
5488.275146	-186.972885
5489.620972	-184.779922
5490.966797	-185.901184
5492.312622	-186.439438
5493.658447	-187.062286
5495.004272	-185.467010
5496.350098	-188.362656
5497.695923	-185.506027
5499.041748	-183.508759
5500.387573	-187.204697
5501.733398	-184.407074
5503.079224	-183.167038
5504.425049	-185.646988
5505.770874	-187.050964
5507.116699	-182.286713
5508.462524	-187.318375
5509.808350	-186.975327
5511.154175	-182.013702
